"Model Category","Model","Size","Paper","Print Colour","Quantity","Lamination","Colour Protective Layer","WM Price","EM Price"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","400","Gloss Waterbase Varnish (Both)","N/A","648.90","718.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Lamination (Front)","N/A","654.15","734.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Lamination (Both)","N/A","681.45","761.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Front)","N/A","654.15","734.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Front) + Spot UV (Front)","N/A","861.00","941.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Both)","N/A","699.30","779.30"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Matte Lamination (Both) + Spot UV (Front)","N/A","906.15","986.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Waterbase Varnish (Front)","N/A","660.45","730.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","450","Gloss Waterbase Varnish (Both)","N/A","661.50","731.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Lamination (Front)","N/A","667.80","757.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Lamination (Both)","N/A","698.25","788.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Front)","N/A","668.85","758.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Front) + Spot UV (Front)","N/A","878.85","968.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Both)","N/A","718.20","808.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Matte Lamination (Both) + Spot UV (Front)","N/A","928.20","1018.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Waterbase Varnish (Front)","N/A","673.05","753.05"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","500","Gloss Waterbase Varnish (Both)","N/A","673.05","753.05"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Lamination (Front)","N/A","680.40","780.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Lamination (Both)","N/A","716.10","816.10"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Front)","N/A","685.65","785.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Front) + Spot UV (Front)","N/A","898.80","998.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Both)","N/A","738.15","838.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Matte Lamination (Both) + Spot UV (Front)","N/A","951.30","1051.30"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Waterbase Varnish (Front)","N/A","686.70","776.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","550","Gloss Waterbase Varnish (Both)","N/A","686.70","776.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Lamination (Front)","N/A","693.00","793.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Lamination (Both)","N/A","733.95","843.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Front)","N/A","701.40","801.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Front) + Spot UV (Front)","N/A","917.70","1017.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Both)","N/A","757.05","867.05"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Matte Lamination (Both) + Spot UV (Front)","N/A","973.35","1083.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Waterbase Varnish (Front)","N/A","698.25","798.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","600","Gloss Waterbase Varnish (Both)","N/A","699.30","799.30"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Lamination (Front)","N/A","706.65","816.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Lamination (Both)","N/A","751.80","871.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Front)","N/A","718.20","828.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Front) + Spot UV (Front)","N/A","937.65","1047.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Both)","N/A","775.95","895.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Matte Lamination (Both) + Spot UV (Front)","N/A","995.40","1115.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Waterbase Varnish (Front)","N/A","712.95","822.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","650","Gloss Waterbase Varnish (Both)","N/A","712.95","822.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Lamination (Front)","N/A","721.35","841.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Lamination (Both)","N/A","770.70","900.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Front)","N/A","733.95","853.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Front) + Spot UV (Front)","N/A","956.55","1076.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Both)","N/A","794.85","924.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Matte Lamination (Both) + Spot UV (Front)","N/A","1017.45","1147.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Waterbase Varnish (Front)","N/A","725.55","835.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","700","Gloss Waterbase Varnish (Both)","N/A","725.55","835.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Lamination (Front)","N/A","737.10","867.10"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Lamination (Both)","N/A","789.60","919.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Front)","N/A","748.65","878.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Front) + Spot UV (Front)","N/A","974.40","1104.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Both)","N/A","814.80","944.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Matte Lamination (Both) + Spot UV (Front)","N/A","1040.55","1170.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Waterbase Varnish (Front)","N/A","738.15","858.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","750","Gloss Waterbase Varnish (Both)","N/A","739.20","859.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Lamination (Front)","N/A","751.80","891.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Lamination (Both)","N/A","806.40","946.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Front)","N/A","765.45","905.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Front) + Spot UV (Front)","N/A","994.35","1134.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Both)","N/A","832.65","972.65"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Matte Lamination (Both) + Spot UV (Front)","N/A","1061.55","1201.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Waterbase Varnish (Front)","N/A","750.75","880.75"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","800","Gloss Waterbase Varnish (Both)","N/A","750.75","880.75"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Lamination (Front)","N/A","766.50","906.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Lamination (Both)","N/A","824.25","974.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Front)","N/A","780.15","920.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Front) + Spot UV (Front)","N/A","1012.20","1152.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Both)","N/A","851.55","1001.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Matte Lamination (Both) + Spot UV (Front)","N/A","1083.60","1233.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Waterbase Varnish (Front)","N/A","763.35","903.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","850","Gloss Waterbase Varnish (Both)","N/A","764.40","904.40"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Lamination (Front)","N/A","783.30","933.30"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Lamination (Both)","N/A","843.15","1003.15"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Front)","N/A","798.00","948.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Front) + Spot UV (Front)","N/A","1033.20","1183.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Both)","N/A","871.50","1031.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Matte Lamination (Both) + Spot UV (Front)","N/A","1106.70","1266.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Waterbase Varnish (Front)","N/A","777.00","917.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","900","Gloss Waterbase Varnish (Both)","N/A","778.05","918.05"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Gloss Lamination (Front)","N/A","798.00","958.00"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Gloss Lamination (Both)","N/A","858.90","1028.90"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Front)","N/A","812.70","972.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Front) + Spot UV (Front)","N/A","1051.05","1211.05"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Both)","N/A","889.35","1059.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Matte Lamination (Both) + Spot UV (Front)","N/A","1127.70","1297.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Gloss Waterbase Varnish (Front)","N/A","789.60","939.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","950","Gloss Waterbase Varnish (Both)","N/A","789.60","939.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Gloss Lamination (Front)","N/A","812.70","982.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Gloss Lamination (Both)","N/A","877.80","1057.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Front)","N/A","828.45","998.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Front) + Spot UV (Front)","N/A","1069.95","1239.95"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Both)","N/A","910.35","1090.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Matte Lamination (Both) + Spot UV (Front)","N/A","1151.85","1331.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Gloss Waterbase Varnish (Front)","N/A","802.20","962.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 250gsm (2 side coated)","4C (Front)","1000","Gloss Waterbase Varnish (Both)","N/A","803.25","963.25"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Gloss Lamination (Front)","N/A","619.50","679.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Gloss Lamination (Both)","N/A","626.85","686.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Matte Lamination (Front)","N/A","619.50","679.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Matte Lamination (Front) + Spot UV (Front)","N/A","812.70","872.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Matte Lamination (Both)","N/A","640.50","700.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Matte Lamination (Both) + Spot UV (Front)","N/A","833.70","893.70"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Gloss Waterbase Varnish (Front)","N/A","625.80","675.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","250","Gloss Waterbase Varnish (Both)","N/A","625.80","675.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Gloss Lamination (Front)","N/A","634.20","704.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Gloss Lamination (Both)","N/A","645.75","715.75"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Matte Lamination (Front)","N/A","634.20","704.20"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Matte Lamination (Front) + Spot UV (Front)","N/A","830.55","900.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Matte Lamination (Both)","N/A","660.45","730.45"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Matte Lamination (Both) + Spot UV (Front)","N/A","856.80","926.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Gloss Waterbase Varnish (Front)","N/A","640.50","700.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","300","Gloss Waterbase Varnish (Both)","N/A","640.50","700.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Gloss Lamination (Front)","N/A","646.80","726.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Gloss Lamination (Both)","N/A","663.60","743.60"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Matte Lamination (Front)","N/A","646.80","726.80"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Matte Lamination (Front) + Spot UV (Front)","N/A","846.30","926.30"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Matte Lamination (Both)","N/A","679.35","759.35"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Matte Lamination (Both) + Spot UV (Front)","N/A","878.85","958.85"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Gloss Waterbase Varnish (Front)","N/A","653.10","723.10"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","350","Gloss Waterbase Varnish (Both)","N/A","653.10","723.10"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","400","Gloss Lamination (Front)","N/A","661.50","751.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","400","Gloss Lamination (Both)","N/A","683.55","773.55"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","400","Matte Lamination (Front)","N/A","661.50","751.50"
"CD Jacket","FCD 004","160mm x 384mm","Gloss Art Card 310gsm (2 side coated)","4C (Front)","400","Matte Lamination (Front) + Spot UV (Front)","N/A","865.20","955.20"
